age,sex,income,married,children,car,save_act,current_act,mortgage,INNER_CITY,RURAL,SUBURBAN,TOWN
0.3888871503774841,-1.0,-0.7741680866808318,-1.393261092038472,-0.011049327987059649,-0.9867543820659302,-1.4919136877222163,-1.7714206260746652,-0.7311134345776645,1.1092715048064046,-0.43643578047198484,-0.3394725845892895,-0.6365156909490575
-0.1661703345502366,1.0,0.19870630556250415,0.7177405625652734,1.883121184080301,1.0134234194190632,-1.4919136877222163,0.5645186610567615,1.3677768082290278,-0.9014925522444797,-0.43643578047198484,-0.3394725845892895,1.5710531793944944
0.5970337072253794,-1.0,-0.8494742797179223,0.7177405625652734,-0.95813458402074,1.0134234194190632,0.6702800625998364,0.5645186610567615,-0.7311134345776645,1.1092715048064046,-0.43643578047198484,-0.3394725845892895,-0.6365156909490575
-1.3456674900216432,-1.0,-0.5546426976646108,0.7177405625652734,1.883121184080301,-0.9867543820659302,-1.4919136877222163,0.5645186610567615,-0.7311134345776645,-0.9014925522444797,-0.43643578047198484,-0.3394725845892895,1.5710531793944944
1.0133268209211699,-1.0,1.7885623356074558,0.7177405625652734,-0.95813458402074,-0.9867543820659302,0.6702800625998364,-1.7714206260746652,-0.7311134345776645,-0.9014925522444797,2.2912878474779204,-0.3394725845892895,-0.6365156909490575
1.0133268209211699,-1.0,0.8026843188503996,0.7177405625652734,0.9360359280466207,-0.9867543820659302,0.6702800625998364,0.5645186610567615,-0.7311134345776645,-0.9014925522444797,-0.43643578047198484,-0.3394725845892895,1.5710531793944944
-1.4150496756376083,1.0,-1.4467665989464669,-1.393261092038472,-0.95813458402074,-0.9867543820659302,-1.4919136877222163,0.5645186610567615,-0.7311134345776645,-0.9014925522444797,2.2912878474779204,-0.3394725845892895,-0.6365156909490575
1.082709006537135,1.0,-0.19997582190616447,0.7177405625652734,-0.95813458402074,1.0134234194190632,0.6702800625998364,0.5645186610567615,-0.7311134345776645,-0.9014925522444797,-0.43643578047198484,-0.3394725845892895,1.5710531793944944
-0.3743168913981319,-1.0,-0.1722228595639356,0.7177405625652734,0.9360359280466207,1.0134234194190632,-1.4919136877222163,-1.7714206260746652,-0.7311134345776645,-0.9014925522444797,-0.43643578047198484,2.945745975952222,-0.6365156909490575
0.8051802640732747,1.0,-0.25696366322673214,0.7177405625652734,0.9360359280466207,1.0134234194190632,0.6702800625998364,0.5645186610567615,-0.7311134345776645,-0.9014925522444797,-0.43643578047198484,-0.3394725845892895,1.5710531793944944
1.6377664914648558,-1.0,2.504506521543018,0.7177405625652734,-0.95813458402074,-0.9867543820659302,0.6702800625998364,0.5645186610567615,-0.7311134345776645,-0.9014925522444797,-0.43643578047198484,-0.3394725845892895,1.5710531793944944
0.6664158928413445,-1.0,-0.06713091801361708,-1.393261092038472,-0.95813458402074,1.0134234194190632,0.6702800625998364,0.5645186610567615,1.3677768082290278,1.1092715048064046,-0.43643578047198484,-0.3394725845892895,-0.6365156909490575
0.11135840791362375,-1.0,-0.9146165419000173,0.7177405625652734,-0.011049327987059649,-0.9867543820659302,0.6702800625998364,0.5645186610567615,1.3677768082290278,-0.9014925522444797,-0.43643578047198484,-0.3394725845892895,1.5710531793944944
1.6377664914648558,-1.0,2.1476672025483885,0.7177405625652734,-0.011049327987059649,1.0134234194190632,0.6702800625998364,0.5645186610567615,1.3677768082290278,-0.9014925522444797,-0.43643578047198484,-0.3394725845892895,1.5710531793944944
