Registration State,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Vehicle Expiration Date,Violation Location,Issuer Code,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Date First Observed,Law Section,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Unregistered Vehicle?,Vehicle Year,Feet From Curb,Vehicle Color,Issuing Agency
0.6538461538461539,0.4643734643734644,0.6666666666666666,0.8292682926829268,0.6022727272727273,0.002604861749557609,0.2826086956521739,0.9582894514700089,0.10020876826722339,,0.0,0.9883720930232558,0.0,0.5239651416122004,0.0,1.0,0.0,0.8844444444444445,1.0,1.0,1.0,0.010154738878143133,0.0,0.5,X
0.6538461538461539,0.4348894348894349,0.6666666666666666,0.8048780487804879,0.5,0.003104085728125573,0.8115942028985508,0.9537160233786489,0.3678496868475992,,0.9622641509433962,0.9883720930232558,0.33714880332986474,0.02505446623093682,0.661839863713799,1.0,0.7838645418326693,0.8844444444444445,1.0,1.0,1.0,0.008220502901353965,0.0,0.5,X
0.6538461538461539,0.051597051597051594,0.41414141414141414,0.8292682926829268,0.9545454545454546,0.0016904415907945435,0.2826086956521739,0.9323391913945991,0.5766179540709813,,0.8867924528301887,0.9883720930232558,0.5931321540062435,0.5250544662309368,0.6609880749574105,1.0,0.7828685258964143,0.8844444444444445,1.0,1.0,1.0,0.013056092843326886,0.0,0.5,X
0.6538461538461539,0.47911547911547914,0.1919191919191919,0.8292682926829268,0.7272727272727273,0.0027729173463032215,0.717391304347826,0.0002843946714688834,0.6434237995824635,,0.9622641509433962,0.8410852713178295,0.33610822060353795,0.45751633986928103,0.6601362862010222,1.0,0.7818725099601593,0.8844444444444445,1.0,1.0,1.0,0.0014506769825918763,0.0,0.5,X
0.6538461538461539,0.14987714987714987,0.1111111111111111,0.8536585365853658,0.7727272727272727,0.001814011882519288,0.5,0.9283124442264867,0.6851774530271397,,0.8490566037735849,0.9961240310077519,0.5796045785639958,0.9803921568627451,0.6592844974446337,1.0,0.7808764940239044,0.8844444444444445,1.0,1.0,1.0,0.009671179883945842,0.0,0.5,X
0.6538461538461539,0.4914004914004914,0.35353535353535354,0.8048780487804879,0.5,0.003188113526498436,0.7898550724637681,0.9392711858956322,0.020876826722338204,,0.9622641509433962,0.9961240310077519,0.809573361082206,0.00980392156862745,0.6584327086882453,1.0,0.7798804780876494,0.8844444444444445,1.0,1.0,1.0,0.009671179883945842,0.0,0.5,X
0.6538461538461539,0.44226044226044225,0.1919191919191919,0.8292682926829268,0.7727272727272727,0.003005229494745755,0.3333333333333333,0.9472814683206444,0.5461377870563674,,0.8867924528301887,0.9883720930232558,0.7138397502601457,0.20806100217864923,0.6575809199318569,1.0,0.7788844621513944,0.8844444444444445,1.0,1.0,1.0,0.00918762088974855,0.0,0.5,X
0.6538461538461539,0.4864864864864865,0.6262626262626263,0.8048780487804879,0.5227272727272727,0.0030348863647597793,0.5362318840579711,0.9442274916188991,0.5365344467640919,,0.9056603773584906,0.9883720930232558,0.8886576482830385,0.4760348583877996,0.6626916524701874,1.0,0.7848605577689243,0.8844444444444445,1.0,1.0,1.0,0.011121856866537718,0.0,0.5,X
0.6153846153846154,0.48894348894348894,0.3333333333333333,0.8048780487804879,0.8409090909090909,,0.6014492753623188,0.35560890607539375,0.3741127348643007,,0.9056603773584906,0.9883720930232558,0.9136316337148803,0.4662309368191721,0.6567291311754685,1.0,0.7778884462151394,0.9955555555555555,0.9937888198757764,0.9535603715170279,1.0,,0.0,0.5,X
0.6538461538461539,0.13022113022113022,0.16161616161616163,0.8048780487804879,0.5795454545454546,0.0016459562857735633,0.30434782608695654,0.9487848408595754,0.15657620041753653,,0.8867924528301887,0.9961240310077519,0.48595213319458896,0.3235294117647059,0.6550255536626917,1.0,0.7758964143426295,0.9555555555555556,0.9875776397515528,0.9195046439628483,1.0,0.012088974854932301,0.0,0.5,X
